Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
751	216.31126	374.6621	865.24506	0.0	250.75	92.987305	10.169458	96.727844	-1.4536772	827200	-0.053247817	1.8872024	-0.00016225874	-1.6792011	0.79186076	4.4077633e-06	587.4028341770172
752	71.14012	287.39355	914.05255	-202.65135	103.3	84.709625	35.893524	96.21751	-155.46054	828300	-0.023963507	65.785866	-0.00042735413	-61.2389	0.785322	-0.00011323661	588.2516949176788
753	953.89636	0.0	953.89636	953.89636	1000.0	92.57869	14.161643	96.282455	-8.515785	829400	-0.034586385	26.252443	-4.2591244e-05	-25.913216	0.7822039	6.5196373e-06	589.0639982223511
754	945.9878	0.0	945.9878	945.9878	1000.0	90.79913	19.641829	96.301254	-58.88424	830500	0.0206274	34.87929	-0.00067631155	-34.712685	0.77583456	-0.00014992442	589.8284890651703
755	63.68162	229.60736	891.5427	0.0	72.35714	93.28314	11.293767	96.2678	-16.505714	831600	-0.0051984503	8.854164	-0.0009344253	-8.660961	0.79998857	9.7533164e-05	590.6495609283447
756	300.46213	424.91763	901.3864	0.0	334.0	93.284996	7.7235146	96.09907	-0.44847703	832700	-0.0009691256	0.98817694	-0.00031876	-0.8313161	0.7755549	-0.00020477896	591.3828690052032
757	76.55385	293.32504	942.2226	-176.68414	103.9	90.76241	21.518045	95.98228	-67.63415	833800	0.033580028	55.509533	2.7295202e-05	-55.138702	0.77101374	0.00014285988	592.2190549373627
758	103.23642	304.04218	904.752	-78.86067	128.125	84.70102	33.405758	96.14982	-127.45116	834900	-0.018402886	96.971596	-0.0022310168	-96.48945	0.816439	0.0004766281	593.0275020599365
759	127.46273	312.21866	892.23914	0.0	143.71428	91.66589	12.312641	95.92035	-3.2305224	836000	-0.019443326	16.790703	-8.146465e-05	-16.317467	0.8136848	0.00059905194	593.8398921489716
760	102.511826	251.10165	717.58276	0.0	143.71428	82.30157	33.115128	95.94998	-88.614555	837100	0.029060664	49.035057	-0.00021468848	-48.57094	0.803923	0.00084391964	595.848265171051
761	312.48557	441.92136	937.4567	0.0	334.0	90.43893	21.547607	96.11867	-127.20232	838200	-0.036367346	13.776238	-0.00020186976	-13.548201	0.7661133	-0.00014443032	596.5538868904114
762	133.00597	325.7967	931.04175	0.0	143.71428	93.800644	9.860458	96.05994	-40.13698	839300	-0.019064792	18.810179	-0.00018386543	-17.316662	0.78501046	-0.00045983715	597.3392648696899
763	135.91995	303.92624	815.5197	0.0	167.5	89.78072	17.117668	95.639175	-13.309563	840400	-0.016608257	2.881754	-0.0014466941	-2.5876908	0.78680795	-0.00024054127	598.1212480068207
764	73.0767	206.69212	657.6903	0.0	112.0	87.55846	25.510792	95.7935	-49.51853	841500	-0.02207928	43.62815	0.00020649657	-43.10712	0.7794874	4.881794e-05	598.8447880744934
765	42.142197	178.79417	800.7017	0.0	53.57895	87.793015	20.702803	95.97381	-30.203165	842600	-0.05314331	3.6585798	0.00024091452	-3.425919	0.7838497	-0.00016931412	599.5541851520538
766	38.492588	184.60396	923.8221	0.0	42.625	88.17019	26.01322	95.74828	-114.994644	843700	-0.006496807	69.79418	-2.3181085e-05	-69.42173	0.8056627	-7.2010266e-06	600.2393000125885
767	105.706696	279.67365	845.65356	0.0	125.875	91.01758	12.699333	95.75214	-25.397575	844800	-0.04864743	5.95558	-0.0001351349	-5.7418895	0.7605751	0.00021689846	600.933513879776
768	75.42072	278.71408	901.1665	-146.95927	103.2	85.76237	30.071764	95.91289	-130.33818	845900	-0.014093536	3.297905	-0.00023357663	-2.9853249	0.8013089	-4.9098244e-06	601.6322689056396
769	17.692125	154.64796	852.7777	-268.93756	31.787878	81.4195	37.41166	95.61279	-143.03996	847000	0.014802601	50.338795	1.7320737e-05	-31.784966	0.78701794	-9.751339e-05	602.3213758468628
770	295.76743	418.27826	887.30225	0.0	334.0	89.798325	19.623564	95.873764	-43.533974	848100	-0.0312998	36.651524	-0.00019516796	-36.316483	0.7739416	-8.494228e-05	604.3078870773315
771	221.90948	384.3585	887.63794	0.0	250.75	92.02344	11.315701	95.70781	-2.4220343	849200	-0.026468	3.5938544	-0.000885291	-3.4136884	0.7719363	0.00014511688	605.0232980251312
772	150.76991	337.13177	904.6195	0.0	167.5	87.27573	24.979658	95.91075	-63.628014	850300	-0.01583885	11.034193	0.00021189079	-10.547044	0.7883569	7.836428e-05	605.7328097820282
773	185.32294	370.64584	926.6147	0.0	200.8	85.5582	32.484074	95.87845	-132.51413	851400	0.011848255	61.133877	2.9649585e-05	-59.757336	0.77795714	7.443623e-05	606.4304218292236
774	84.48981	253.46942	844.8981	0.0	100.9	86.92573	24.902813	96.156815	-65.905106	852500	-0.03836554	9.6512575	-0.00043816864	-9.404392	0.76820964	1.7740944e-05	607.1610190868378
775	202.31976	350.4281	809.27905	0.0	250.75	83.145546	34.56351	96.12384	-115.78129	853600	0.009863569	239.64445	-4.6703964e-05	-239.23337	0.809108	2.1427139e-05	607.881078004837
776	100.3452	283.8191	903.1068	0.0	112.0	90.769585	18.06728	96.0342	-57.521248	854700	-0.013088308	4.658148	-7.038284e-05	-4.1859994	0.76726836	6.45883e-05	608.5947182178497
777	53.398155	192.5298	747.57416	0.0	72.35714	87.9554	21.803553	95.75144	-76.13681	855800	-0.022029085	33.671852	-9.0179965e-05	-31.824423	0.797572	-0.0001147986	609.2868041992188
778	113.29805	277.52243	793.08636	0.0	143.71428	90.65021	17.572048	95.94263	-63.328415	856900	-0.023214104	7.103856	-7.182546e-05	-6.4528146	0.7882764	0.00010518302	609.978474855423
779	361.23904	361.23904	722.4781	0.0	500.5	84.47926	27.37616	95.63595	-63.089634	858000	-0.026759727	6.218841	-0.000883067	-5.83924	0.74357057	0.00015740785	610.6614990234375
780	148.80295	332.73352	892.8177	0.0	167.5	94.00862	8.679063	96.13016	-3.234888	859100	-0.042573545	0.71636283	-0.0003004335	-0.51710546	0.777856	0.00011405146	612.819176197052
781	291.18533	411.79828	873.556	0.0	334.0	91.568436	12.999146	95.842545	-1.1749086	860200	-0.014031811	17.65063	-0.00089706294	-17.401299	0.81415397	-6.3333835e-05	613.5847678184509
782	50.20332	212.99466	953.8631	0.0	53.57895	92.30067	14.138897	95.513535	-15.122339	861300	-0.010026056	1.9857973	1.635775e-05	-1.4216027	0.7591292	0.00014401709	614.4742319583893
783	196.38702	340.1523	785.5481	0.0	250.75	89.99766	19.41143	95.89236	-78.81323	862400	-0.044950265	12.838444	7.342175e-05	-12.537352	0.795415	-1.9191179e-05	615.1791651248932
784	38.124554	225.64995	907.27625	-259.15878	60.882355	89.785095	26.09979	95.68827	-143.94751	863500	-0.011161704	82.478966	-0.00037205312	-78.819435	0.73930895	3.837816e-05	615.8378360271454
785	231.52739	401.0172	926.10956	0.0	250.75	94.729614	6.103287	96.32723	-0.9549992	864600	-0.06022628	0.47132713	-0.0002037324	-0.32947683	0.7787645	-0.00014656279	616.5343148708344
786	130.1472	362.0195	930.39026	-149.507	170.83333	91.59403	21.847612	96.07045	-119.658936	865700	-0.03357026	5.280384	-0.0017213784	-5.0141683	0.7868556	7.1230505e-05	617.1887400150299
787	85.19139	255.57416	851.9139	0.0	100.9	88.50961	20.635252	96.050354	-56.624638	866800	-0.012711042	15.188398	-2.5066547e-05	-13.938244	0.8043713	-6.498044e-05	617.8817760944366
788	313.8752	443.88663	941.6257	0.0	334.0	93.02358	10.742883	95.94878	-4.6167555	867900	-0.00845415	5.2350006	-2.446305e-05	-4.7477136	0.75388664	8.60541e-05	618.585541009903
789	47.307514	206.20866	946.15027	0.0	50.95	93.14589	13.563357	96.0675	-71.43348	869000	-0.02730549	6.166425	3.8938597e-05	-5.9617195	0.8106669	-3.256451e-05	619.2982728481293
790	64.66088	204.47565	711.26965	0.0	91.818184	87.377205	25.138435	96.09261	-104.06472	870100	-0.040756367	6.8482227	-1.7303973e-05	-6.636272	0.76359004	-2.960392e-05	621.4270660877228
791	55.867718	216.37473	893.8835	0.0	63.4375	92.47986	12.904548	96.03439	-72.31433	871200	-0.00961928	6.7593117	-0.00011566654	-6.4356074	0.78424275	-1.9374489e-05	622.1133630275726
792	70.88087	275.43964	931.0675	-151.37796	93.545456	90.400604	24.684004	95.99887	-162.21783	872300	-0.031886466	2.0599606	-0.0001561977	-1.7831265	0.80180895	5.8752215e-05	622.804582118988
793	100.13528	283.22534	901.21747	0.0	112.0	93.59148	9.503249	95.86858	-11.987633	873400	-0.042085372	1.7971858	-2.9161572e-05	-1.5168668	0.76108515	-1.06894695e-05	623.49161195755
794	144.41441	322.92044	866.4865	0.0	167.5	92.15353	11.806299	96.17586	-1.0081217	874500	-0.019635152	2.0289261	-0.000676455	-1.8645761	0.79080266	-7.8624784e-05	624.1435770988464
795	262.04333	405.12994	834.308	-48.17799	338.33334	89.888374	20.018002	95.92625	-57.917866	875600	0.08046129	6.725192	1.8499792e-05	-6.504484	0.7437621	8.183471e-05	624.8001999855042
796	83.46001	250.38002	834.6001	0.0	100.9	89.36571	16.95874	96.41919	-39.36943	876700	-0.019806137	6.0631776	-0.00050011836	-5.7643733	0.7779326	-3.0442963e-05	625.4511551856995
797	446.25507	446.25507	892.51013	0.0	500.5	92.77281	8.759323	96.07475	-16.895685	877800	-0.04163232	1.799316	-1.5061349e-05	-1.6048572	0.7748026	3.1681062e-05	626.126275062561
798	34.94105	178.1651	943.4084	0.0	38.0	92.985825	14.824879	96.061066	-32.329807	878900	0.0049475147	2.2237496	-0.00030166237	-2.09997	0.7833169	0.00012390039	626.8079941272736
799	105.996056	299.80212	953.9645	0.0	112.0	94.37083	8.713743	96.13335	-1.4242702	880000	-0.10358745	0.21218567	-0.00026105344	-0.10222894	0.7465114	-7.557809e-05	627.502053976059
800	938.994	0.0	938.994	938.994	1000.0	94.99497	3.8763025	96.22126	61.485325	881100	-0.0701911	0.54845154	-0.00010751188	-0.36205927	0.7731394	-6.57543e-05	629.522586107254
801	28.737822	157.40355	890.8725	0.0	33.225807	90.50021	17.190678	96.27035	-42.445843	882200	-0.01186444	4.6044536	-0.00027601514	-4.098596	0.82954884	0.00022919533	630.1831431388855
802	26.290453	146.37904	841.2945	0.0	32.21875	88.18878	20.433771	95.8818	-154.8546	883300	-0.017331913	26.896309	-2.716668e-05	-26.656923	0.7765211	6.752917e-05	630.8645391464233
803	34.739307	196.68433	849.69086	-189.644	54.789474	82.59621	33.533043	95.99102	-112.61569	884400	-0.010227396	107.911	-5.0828792e-05	-104.74116	0.7480307	2.8139299e-05	631.5104448795319
804	297.5638	420.8188	892.69147	0.0	334.0	89.46633	18.809916	96.319084	-44.00929	885500	0.00065457606	26.234451	-5.7813944e-05	-25.99429	0.7500364	3.0879513e-05	632.190495967865
805	78.29327	259.6694	939.5192	0.0	84.25	87.36831	29.049582	96.40258	-96.409836	886600	-0.01429843	37.52927	-0.00018481072	-37.29548	0.7791185	-0.00013637278	632.8384108543396
806	181.47502	372.7326	926.7886	-19.413475	201.0	93.03237	11.359567	96.26415	-49.688328	887700	-0.03025296	4.5798635	-0.0002483055	-4.3441157	0.7662012	7.339963e-05	633.5026879310608
807	114.566055	303.11328	916.52844	0.0	125.875	90.55006	17.997065	96.17811	-41.485744	888800	-0.03703315	7.9953446	-1.0672957e-05	-7.2526298	0.7847467	0.00011730348	634.1841199398041
808	61.868225	231.48972	928.0234	0.0	67.6	93.19627	11.32262	96.06844	-29.729427	889900	-0.008915813	4.2848773	-0.00020946842	-3.843218	0.7771151	-3.396774e-05	634.8580350875854
809	153.74585	343.7862	922.4751	0.0	167.5	93.939156	7.5981574	96.10035	-1.5509167	891000	-0.029425379	0.7754296	-0.00026798807	-0.6580222	0.7805474	0.00031082844	635.5373539924622
810	221.11882	382.989	884.4753	0.0	250.75	89.63082	17.655565	96.00499	-26.36777	892100	0.0035571235	2.7266288	-0.00032841228	-2.5264783	0.7617731	0.0001924182	637.5548751354218
811	129.60727	317.47174	907.2509	0.0	143.71428	94.51854	8.367062	96.72774	-35.344593	893200	-0.023432031	2.4861424	-0.00029144995	-2.314116	0.7791701	2.0074764e-05	638.2123649120331
812	56.09882	209.90254	841.4823	0.0	67.6	90.06219	18.80168	95.97277	-2.8131542	894300	-0.007873886	13.795173	-9.7544864e-05	-13.515345	0.81030905	1.5837117e-05	638.8491978645325
813	120.84008	295.99652	845.88055	0.0	143.71428	93.78845	10.211074	96.00418	-14.340804	895400	-0.019326983	5.0240197	-0.00010620244	-4.835247	0.81976575	-4.4082917e-05	639.5242040157318
814	63.07279	235.99677	946.0918	0.0	67.6	93.70624	11.690778	95.82741	-80.089745	896500	-0.032369304	8.357601	-4.4859946e-05	-8.0291	0.82405126	0.00028078037	640.1916189193726
815	180.01547	388.6057	847.08093	-127.01901	257.75	88.28776	27.32993	95.735405	-112.89481	897600	-0.035149068	9.906064	-0.00021315739	-9.740169	0.78904736	0.00022781394	640.876702785492
816	141.6768	316.79898	850.06085	0.0	167.5	91.675995	12.56717	95.851295	-0.55873346	898700	-0.009072814	4.943506	-0.00010483526	-4.8658113	0.7788818	-9.3015215e-06	641.5744459629059
817	115.57988	305.7956	924.63904	0.0	125.875	93.6488	9.38328	96.11666	-0.60795	899800	-0.045996796	1.0444493	-0.00055144355	-0.93127126	0.7942244	2.8073842e-05	642.2764430046082
818	86.08359	291.04922	901.6522	-126.89998	114.55556	86.65078	29.91919	95.99259	-131.74237	900900	0.0102121355	9.085288	-7.9364516e-05	-8.675836	0.7938266	-7.022259e-05	642.9128069877625
819	116.107895	307.19263	928.86316	0.0	125.875	92.84962	10.52493	96.164	-10.059479	902000	-0.011041611	2.0508406	-0.00017785933	-1.8974046	0.7889818	8.5435946e-05	643.5727269649506
820	54.38947	205.12137	793.37445	-31.921875	72.42857	87.96318	20.64846	96.3887	-57.588154	903100	-0.007024325	5.870331	-0.00016428716	-5.6605225	0.79147196	7.990322e-05	645.5800230503082
821	136.38379	334.0707	954.6865	0.0	143.71428	90.432304	19.227179	96.08003	-34.649662	904200	-0.0311249	1.8591094	-0.0005052369	-1.7159442	0.75647104	0.00015363302	646.2567358016968
822	70.98038	245.88322	922.7449	0.0	77.84615	93.36732	11.534401	96.21546	-14.792263	905300	-0.020084763	1.0743376	-0.00053232163	-0.91369694	0.7609963	3.2296968e-05	646.9315848350525
823	98.597115	260.86343	788.7769	0.0	125.875	88.53597	20.758326	96.20881	-20.977997	906400	0.011799957	16.025047	-0.00029300805	-15.793293	0.7623971	-0.00012081065	647.5913300514221
824	232.08527	401.98346	928.34106	0.0	250.75	93.058464	10.747592	96.499504	-0.34717178	907500	-0.018042877	1.8621533	0.00012723915	-1.7252007	0.74014986	9.184615e-06	648.2823541164398
825	81.51933	263.04092	769.9436	-117.788956	129.625	83.33914	31.615765	96.83963	-91.63393	908600	0.013728984	13.3874445	1.8751249e-05	-13.221389	0.7711671	-0.0001898894	648.954498052597
826	101.37757	286.73907	912.39813	0.0	112.0	88.63178	23.50141	96.34516	-50.79759	909700	-0.017371768	3.5414379	-0.00043105148	-3.3131948	0.7658827	-0.00016336782	649.63241314888
827	474.5607	474.5607	949.1214	0.0	500.5	94.40848	6.331599	96.566666	-2.6886735	910800	-0.05975485	1.0729707	-0.00030563027	-0.81031364	0.7749641	-0.000119792385	650.2659590244293
828	124.64796	305.3239	872.5357	0.0	143.71428	91.10348	13.337223	96.54706	-7.2917914	911900	-0.027913468	3.9340901	-1.7937273e-06	-3.755042	0.7883831	-3.3278764e-05	650.9234449863434
829	69.43969	219.58757	763.8366	0.0	91.818184	88.0101	23.019327	96.466064	-47.03156	913000	-0.059117418	1.2971188	-0.00049866363	-1.0369906	0.80312395	-0.00010340991	651.6129319667816
830	240.22852	504.6949	942.4021	-221.71658	340.66666	91.797455	24.50682	96.41784	-127.730385	914100	-0.019401358	27.233994	-0.0004587043	-25.73008	0.7524394	0.00039983145	653.6414630413055
831	44.60071	181.37997	770.0356	-11.823492	59.882355	86.527115	27.213884	96.61322	-61.079456	915200	-0.009695988	19.92091	-0.0002945792	-19.70199	0.8107657	-3.8388644e-05	654.3134009838104
832	470.9188	470.9188	941.8376	0.0	500.5	94.050735	8.043393	96.43268	-4.024265	916300	-0.0033429218	4.286264	-0.00011532102	-4.1377735	0.7652367	0.0001984593	654.9926970005035
833	16.568863	146.39096	889.28094	-141.02997	28.368422	84.53844	34.075943	96.429825	-136.86719	917400	-0.026373593	5.4584312	-0.0005556233	-5.224853	0.7650125	0.00010566909	655.6476299762726
834	66.521935	239.84827	931.30707	0.0	72.35714	94.17132	11.152804	96.57275	-14.5861225	918500	-0.018334186	3.7364967	-0.00019631721	-3.5244563	0.78320533	-8.651603e-05	656.2855370044708
835	144.78917	323.75842	868.735	0.0	167.5	91.95057	15.924943	96.40723	-5.634015	919600	-0.03736471	24.523478	9.442866e-05	-24.337269	0.76003546	2.4866082e-05	656.9501640796661
836	91.077515	257.6061	819.69763	0.0	112.0	87.671616	21.609823	96.33994	-1.4194455	920700	0.00040286596	13.533131	-0.00010058927	-13.363585	0.7861779	3.5668098e-05	657.6361470222473
837	91.33681	274.01044	913.3681	0.0	100.9	91.11783	14.853915	96.19201	-10.278409	921800	-0.012727238	5.047344	-0.00052596163	-4.6134562	0.7970787	-9.588976e-05	658.2862179279327
838	104.613205	316.95618	871.9672	-139.6748	147.14285	89.3517	21.717033	96.6268	-81.61185	922900	0.01610707	17.993977	-3.3717602e-05	-17.692636	0.7942857	3.5862464e-05	658.9655530452728
839	45.20402	186.38094	813.67236	0.0	56.5	85.959656	24.137444	96.396255	-44.036446	924000	-0.027606152	5.199041	-0.00024751946	-5.050974	0.75000393	-7.031468e-05	659.6097068786621
840	78.64686	260.8421	943.76227	0.0	84.25	91.92364	16.414621	96.545235	-50.81572	925100	0.017725572	12.009234	-0.00035126507	-11.75528	0.7732313	-2.56294e-05	661.6746442317963
841	184.72528	369.45056	923.6264	0.0	200.8	93.48365	9.3887615	96.532585	-9.898776	926200	-0.02329582	7.022527	-2.163276e-05	-6.8745856	0.786045	2.6761889e-05	662.3505640029907
842	167.35399	334.70798	836.76996	0.0	200.8	88.76154	20.992054	96.59251	-68.24384	927300	0.0009918346	38.809513	-0.00076786993	-37.930664	0.75300974	0.00023234966	663.029904127121
843	79.62287	264.0792	955.4744	0.0	84.25	93.83483	11.267691	96.65291	-40.36343	928400	-0.059775967	2.4468107	-0.0010560118	-2.1193516	0.7862026	0.00017796067	663.6842920780182
844	132.10048	323.57877	924.7033	0.0	143.71428	92.775314	11.793774	96.4861	-4.988021	929500	-0.044307966	8.788352	-0.00030830503	-8.57557	0.7960417	7.988239e-05	664.3418509960175
845	767.74164	0.0	767.74164	767.74164	1000.0	89.3096	18.415373	96.21194	-36.80025	930600	-0.03514392	8.313233	-0.00025979057	-8.101782	0.7621157	-2.429973e-06	665.0219750404358
846	98.15958	277.6372	883.4362	0.0	112.0	93.69	10.432738	96.67265	-0.3819561	931700	-0.0047180187	3.1493485	-0.000247275	-2.9486713	0.7529765	0.00030837796	665.666913986206
847	50.47734	293.68848	795.8972	-202.82335	131.0	80.187004	41.21927	96.59776	-144.08752	932800	0.022404408	29.181692	-0.00035256334	-27.866415	0.7463761	0.00014528415	666.3218460083008
848	86.28204	272.84778	949.1025	0.0	91.818184	94.89801	9.486522	96.72436	-8.052037	933900	-0.01633848	1.6514916	-0.00019498914	-1.5126767	0.7980582	-0.00012013343	666.9579610824585
849	136.2799	319.8364	850.94006	-33.26065	167.66667	93.02538	12.575116	96.90453	-42.525513	935000	0.01044579	1.8108704	-0.0004560845	-1.6706481	0.78808016	-0.00022840041	667.6762268543243
850	73.494026	254.59077	955.42236	0.0	77.84615	93.84622	12.124369	96.32981	-65.73418	936100	-0.0013429489	5.410711	-0.00018102571	-5.265246	0.7636699	-0.00010647134	669.7442898750305
851	303.54358	429.27542	910.63074	0.0	334.0	93.18331	9.048747	96.55156	-0.34149218	937200	-0.06418183	0.92545575	-1.9602478e-05	-0.71889263	0.79362255	0.00034861025	670.4340250492096
852	64.25998	240.43884	963.89966	0.0	67.6	93.981224	10.795773	96.34344	-0.77479434	938300	-0.015359884	2.6272452	5.449541e-05	-2.4828596	0.72058266	0.00019313973	671.131462097168
853	267.7194	378.61243	803.1582	0.0	334.0	90.85873	17.768854	96.88597	-10.117093	939400	-0.029470367	4.6660056	-3.3132732e-05	-4.459347	0.77603114	1.5302138e-07	671.7844400405884
854	100.35379	265.51117	802.8303	0.0	125.875	90.72262	17.828041	96.67584	-7.0823593	940500	-0.03980637	1.4905589	-5.4772943e-05	-1.3563447	0.7819843	-5.8709735e-05	672.4736258983612
855	213.05661	369.02484	852.22644	0.0	250.75	92.218864	13.933087	96.36195	-21.8638	941600	0.002401137	8.960718	-4.5487657e-05	-8.83291	0.7715595	0.00011931365	673.1640281677246
856	68.46929	246.86955	958.57007	0.0	72.35714	94.44398	11.214232	96.36882	-37.076984	942700	-0.029054752	2.1617033	-0.00012952648	-1.9873025	0.7662596	-0.00021320349	673.8981869220734
857	71.443115	214.32935	714.43115	0.0	100.9	87.067894	23.969566	96.657585	-63.731762	943800	-0.023077633	11.042223	-5.904585e-05	-10.847141	0.7673589	2.1787962e-05	674.5732169151306
858	71.607956	226.44423	787.6875	0.0	91.818184	89.28891	19.635487	96.60689	-58.099613	944900	-0.009416311	5.0126348	-0.0008751089	-4.839422	0.7503415	-0.00022532837	675.2857949733734
859	47.5884	207.43303	951.76807	0.0	50.95	94.63237	12.537461	96.76834	-2.1624603	946000	-0.04452401	0.5762036	7.3201954e-06	-0.46600008	0.7460755	8.0087186e-05	676.0035409927368
860	204.02742	353.38586	816.1097	0.0	250.75	90.55432	16.69608	96.883385	-13.808903	947100	-0.055963904	4.220347	-0.00037756935	-4.0486917	0.7531084	-0.00014237122	678.2497198581696
861	274.32657	387.95633	822.9797	0.0	334.0	91.22445	15.73733	96.69585	-0.56300163	948200	-0.015964825	4.8292284	-0.0006453339	-4.738272	0.7391973	1.4946055e-05	678.9387290477753
862	906.6169	0.0	906.6169	906.6169	1000.0	94.54524	5.256965	96.694336	53.95106	949300	-0.010168856	1.7542418	-4.6733767e-05	-1.6322608	0.77070504	-6.235429e-05	679.5954279899597
863	231.00465	400.1118	924.0186	0.0	250.75	93.05649	9.953109	96.65034	-0.8795285	950400	-0.048157968	0.7560718	-0.0003056787	-0.6536264	0.7499847	2.189563e-05	680.2857801914215
864	174.14734	348.29468	870.7367	0.0	200.8	89.81851	16.411596	96.78961	-1.3744011	951500	-0.016225368	4.3791103	7.103011e-05	-4.2423825	0.76623136	6.0729817e-05	680.9343309402466
865	244.15576	507.03748	950.11847	-217.65117	340.66666	92.04824	25.655655	96.55165	-164.41666	952600	-0.036099665	8.504703	-0.0014371797	-7.207773	0.7859168	-9.615941e-05	681.5900871753693
866	76.937584	262.45383	704.3589	-165.79579	146.57143	86.56718	31.728228	96.36868	-152.87991	953700	0.0057013943	8.753344	0.00010146713	-8.560175	0.7390363	-3.714846e-05	682.2467830181122
867	123.05012	275.14844	738.3007	0.0	167.5	85.37628	28.429785	96.762314	-68.71747	954800	-0.01000828	11.100451	-0.0001798654	-10.884122	0.7741797	-1.23546615e-05	682.8850619792938
868	394.63107	394.63107	789.26215	0.0	500.5	88.41037	20.593592	96.58875	-28.438902	955900	0.0045910226	1.1670007	-0.00018839864	-1.0600922	0.772935	0.0001358487	683.5663959980011
869	103.27355	292.1017	929.462	0.0	112.0	92.102615	13.91499	96.49526	-33.50441	957000	-0.0061942623	2.3976028	-0.00038542785	-2.2134888	0.7559979	0.000109035456	684.2478430271149
870	28.942394	166.48503	939.8839	-42.6697	33.29032	91.99509	17.895292	96.749084	-54.48008	958100	-0.005401086	9.165696	-0.00010567298	-8.856046	0.7224076	-0.0001768963	686.3089430332184
871	853.93304	0.0	853.93304	853.93304	1000.0	90.31548	18.281544	97.074554	-64.09347	959200	-0.011342739	5.6962085	-0.001462562	-5.523425	0.75566804	0.00043084688	686.9945330619812
872	114.64021	303.30948	917.1217	0.0	125.875	94.26516	9.232016	96.60278	-0.8025861	960300	-0.034556955	0.91073054	-0.0006237626	-0.76276135	0.78491974	-4.750883e-05	687.6588129997253
873	51.24193	204.96771	871.1128	0.0	59.764706	90.8782	15.019681	96.435555	-2.5986605	961400	-0.01721421	1.5643014	-0.00032420643	-1.466661	0.76566625	0.0006195394	688.3060550689697
874	157.74944	352.73846	946.49664	0.0	167.5	92.61847	12.891378	96.67431	-8.68384	962500	-0.039872948	0.9753163	-6.251037e-06	-0.89358395	0.7374954	0.00027527046	688.947380065918
875	158.92136	385.95142	815.2409	-179.55545	258.75	86.96601	27.715282	96.70275	-97.1694	963600	-0.014709549	39.634533	-0.0011936184	-39.47598	0.81141	0.000366641	689.6262021064758
876	108.134254	286.09634	865.07404	0.0	125.875	91.53636	13.219413	96.534904	-3.4822717	964700	-0.04320403	1.6870171	-0.0015453324	-1.6107254	0.80319494	0.00083451543	690.3180570602417
877	37.675056	172.64882	828.85126	0.0	46.409092	89.19879	21.100874	96.558395	-92.74559	965800	0.003487641	27.411964	-0.00046152528	-26.798899	0.74505806	0.00022862003	690.9923460483551
878	107.78098	331.56357	909.32733	-154.86047	146.57143	90.97565	24.708206	96.68362	-165.8472	966900	-0.0197938	3.9151976	-2.0382926e-05	-3.7290761	0.7504801	9.170546e-05	691.684417963028
879	456.92477	456.92477	913.84955	0.0	500.5	95.5402	5.1442404	96.65759	-0.66471386	968000	-0.08073081	0.30429077	-6.849319e-05	-0.22005776	0.7974518	3.5248806e-05	692.3452792167664
880	93.04811	279.14435	930.48114	0.0	100.9	87.77454	27.550236	96.45074	-66.39246	969100	-0.040873036	21.549568	2.0887703e-05	-21.40361	0.77553844	0.00013730879	694.4525520801544
881	79.17087	305.05234	921.9851	-209.44733	115.22222	90.04717	22.79747	96.43098	-80.70781	970200	0.006918956	120.49622	-0.0005742633	-116.95066	0.7790146	0.00033880209	695.1221401691437
882	44.16603	208.87494	899.70215	-104.713646	57.833332	88.92418	25.228863	96.56795	-113.90887	971300	0.026755203	3.7783797	-0.0015355255	-3.5857153	0.7982607	0.0006109686	695.8050978183746
883	190.47655	380.9531	952.38275	0.0	200.8	92.53727	13.465669	96.55625	-27.888367	972400	-0.03192095	6.8642254	-0.00034329295	-6.68845	0.7907146	-0.0002998236	696.4608118534088
884	740.5291	0.0	740.5291	740.5291	1000.0	85.52785	29.942614	96.56088	-100.856964	973500	-0.012170079	42.454414	-0.00010402128	-42.310123	0.7594903	7.3647556e-05	697.1352429389954
885	56.46525	218.68895	903.444	0.0	63.4375	93.116806	12.810254	96.75473	-11.289632	974600	-0.014058981	1.288988	-0.00040265918	-1.1248038	0.7672478	-7.018563e-05	697.8168389797211
886	167.2733	334.5466	836.3665	0.0	200.8	93.438866	12.591216	103.32618	-19.594242	975700	-0.008403019	44.83534	-0.00024902634	-42.903854	0.7878666	0.00013087492	698.4920349121094
887	69.811035	241.8325	907.54346	0.0	77.84615	87.73025	26.030098	96.38992	-74.095406	976800	-0.017147614	7.11524	-0.00014097616	-6.9628177	0.73581153	0.00027150594	699.1328580379486
888	314.42957	444.67053	943.2887	0.0	334.0	92.20393	15.673978	96.852356	-11.61036	977900	-0.0075991596	1.534643	-0.00021819258	-1.3908788	0.77432424	2.3504306e-05	699.8032329082489
889	150.94719	337.52817	905.6831	0.0	167.5	94.248276	8.656609	96.573105	-0.24454093	979000	-0.04389374	0.94218564	9.573996e-07	-0.80036235	0.7629392	3.7427762e-05	700.4448580741882
890	222.3034	385.04077	889.2136	0.0	250.75	93.87208	10.4106865	96.39168	-9.145861	980100	-1.1127239e-05	17.75663	3.1367188e-05	-17.508108	0.7491857	-7.154153e-05	702.5529570579529
